N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_n+2_exp;bind_ene_n-2_exp;delta_2n_exp;bind_ene_p+2_exp;bind_ene_p-2_exp;delta_2p_exp;bind_ene_n+2_teo;bind_ene_n-2_teo;delta_2n_teo;bind_ene_p+2_teo;bind_ene_p-2_teo;delta_2p_teo
1;13;12;25;Mg;-13192.783;0.047;8.223502;0.002;-4276.808;0.045;24;23274.159808475222;4.6574705186e-05;0;0;205.58755;8.442278128775376;211.0569532193844;-0.2187761287753762;-5.469403219384418;23268.69043043864;23274.159833658025;-2.518279870855622e-05;-13192.78452477349;0.0015247734900185;8.223503007311956;-1.0073119565134905e-06;0.0054805782190399;23262.56392360858;23268.03330164517;5.469378036585113;23268.32648616994;-0.2931845247694582;223.124004;181.725645;-6.325450999999987;219.357207;182.970888;-8.847004999999996;228.62486666666675;187.16556578938335;-6.323473982718724;223.56156296296305;189.8840130063363;-8.668330469469481
-1;12;13;25;Al;-8915.975;0.065;8.021136;0.003;-12743.299;10.0;24;23278.43661647639;6.427309315668001e-05;0;0;200.5284;8.21604831103005;205.4012077757513;-0.1949123110300501;-4.872807775751255;23273.56382927969;23278.436637055445;-2.057905658148229e-05;-8915.976523610361;0.0015236103608913;8.021136823162232;-8.231622317111942e-07;0.0066363207837229;23266.92747924151;23271.800266438204;4.872787196694844;23272.096742961818;-0.29647652361381915;224.951931;168.72172099999997;-7.383148000000034;206.912826;186.564339;-7.5796350000000245;229.51506296296304;173.83421168884206;-7.453140899697473;210.76436666666672;192.51549956188157;-7.522549322954291
-3;11;14;25;Si;3827.324;10.0;7.48011;0.4;-15911;401.0;25;23291.179916904857;0.0099995892034342;0;0;187.00275;7.695123627865096;192.3780906966274;-0.2150136278650958;-5.375340696627404;23285.80459975624;23291.179940452865;-2.354800744797103e-05;3827.323904856457;9.514354360362633e-05;7.480110941920284;-9.419202839922036e-07;0.0079226688074203;23278.658537115385;23284.03385426401;5.375317148620525;23283.907130359148;0.12672390486113727;219.357207;150.995;-3.653292999999991;188.379;181.725645;-3.900855000000007;223.56156296296305;152.52143726025733;-8.673181170034411;191.12347407407407;187.16556578938335;-6.467141529797374
-5;10;15;25;P;19738.0;401.0;6.812;16.0;*;;25;23307.090953057825;0.4005424645995999;0;0;170.3;6.879504079280516;171.9876019820129;-0.0675040792805159;-1.6876019820128931;23305.412741868276;23307.100343850285;-0.0093907924601808;19738.36005782415;-0.3600578241494077;6.812375631698378;-0.000375631698378;0.0093435036224773;23297.757101111543;23299.43531230109;1.6782111895518028;23300.57945224327;-1.144139942178299;206.912826;;;;168.72172099999997;;210.76436666666672;;;;173.83421168884206;
10;18;8;26;O;34661.037;164.95;6.497478;6.344;16012.161;198.932;26;24253.50773670101;0.1649499073808413;-1;1;168.934428;6.177315942703093;160.6102145102804;0.3201620572969075;8.324213489719597;24261.831977273632;24253.507763783917;-2.70829041255638e-05;34661.039981007605;-0.0029810076084686;6.497479041650177;-1.0416501767807065e-06;0.0020792999647602;24257.74606496808;24249.421824395453;-8.32424057262324;24249.851084414444;-0.4292600189910445;167.66400000000002;168.95244000000002;-1.252415999999954;206.873688;;;156.03200786256136;162.8006937510646;-2.387727406934829;209.9299414440557;;
8;17;9;26;F;18648.875;111.199;7.08324;4.277;18167.762;112.716;26;24237.49557382216;0.1111989716197824;1;-1;184.16424;7.028608630865296;182.7438244024977;0.0546313691347037;1.4204155975023127;24238.916020778837;24237.49560518133;-3.135916995233856e-05;18648.877102162383;-0.0021021623833803;7.083241206121854;-1.2061218539471952e-06;0.002755375958857;24234.31978559858;24232.89933864191;-1.4204469566720943;24232.27676153975;0.622577102159994;185.214176;179.125968;-3.988336000000004;218.379392;;;182.4402703196375;179.95903190588072;-3.088346579477161;223.1187742990756;;
6;16;10;26;Ne;481.114;18.429;7.75191;0.709;7341.893;18.758;26;24219.3278096986;0.0184286793479964;-1;1;201.54966;7.913975138415803;205.76335359881088;-0.1620651384158034;-4.213693598810892;24215.114144979936;24219.327838578745;-2.888014932977967e-05;481.1129785944787;0.0010214055212713;7.751911110774997;-1.110774997314934e-06;0.0035444813290531;24210.007699954367;24214.221364673027;4.213664718659857;24213.09315169443;1.1282129785977304;206.873688;191.8398;-4.3858319999999935;231.627564;168.95244000000002;-2.5193159999999466;209.9299414440557;197.7630410573716;-3.83372469619448;237.3890158214376;162.8006937510646;-11.336997625119551
4;15;11;26;Na;-6860.78;3.502;8.004201;0.135;9353.763;3.502;25;24211.985915691672;0.0035014863358834;1;-1;208.109226;8.219457309862324;213.70589005642043;-0.2152563098623243;-5.596664056420423;24206.389261919747;24211.985925976165;-1.028449332807213e-05;-6860.7810283288445;0.0010283288447681;8.004201395557455;-3.955574552350072e-07;0.0044513845075466;24200.77272484666;24206.369378618587;5.596653771925048;24206.143159646916;0.22621897167118732;218.379392;193.523712;-4.315348000000029;232.677032;179.125968;-4.415452000000016;223.1187742990756;199.5979955795552;-4.695010234210059;237.35841907440133;179.95903190588072;-10.094329132558812
2;14;12;26;Mg;-16214.542;0.03;8.333870000000001;0.001;-4004.391;0.063;25;24202.632151843216;2.980781131904e-05;-1;1;216.68062000000003;8.55901330069715;222.53434581812587;-0.2251433006971481;-5.853725818125838;24196.77845955546;24202.632185373583;-3.3530370274093e-05;-16214.544876783995;0.0028767839976353;8.333871289629595;-1.2896295942255165e-06;0.0054805782190399;24190.6519527254;24196.50564501316;5.85369228775744;24196.34188988994;0.16375512321974384;231.627564;198.257016;-3.4766600000000665;236.536832;191.8398;-4.984608000000065;237.3890158214376;202.07862109841352;-5.6010547164006255;238.40923099470717;197.7630410573716;-8.896419584172975
0;13;13;26;Al;-12210.151;0.067;8.149765;0.003;-5069.136;0.085;25;24206.636544393747;6.613608136411998e-05;1;-1;211.89389;8.31868495542799;216.28580884112773;-0.1689199554279898;-4.391918841127733;24202.24464992988;24206.63656877101;-2.4377259251195937e-05;-12210.152326253678;0.0013262536776892;8.14976593758687;-9.375868703642708e-07;0.0066363207837229;24195.608299891694;24200.00019435556;4.391894463868084;24199.387646681815;0.6125476737470308;232.677032;183.589968;-7.520780000000002;221.409412;193.523712;-8.854656000000006;237.35841907440133;188.5901919879645;-6.623006619889651;225.1592046456147;199.5979955795552;-7.814417457085568
-2;12;14;26;Si;-7141.015;0.108;7.924708;0.004;-18114;196.0;25;24211.70568034804;0.0001071218219278;-1;1;206.042408;8.112430429547134;210.9231911682255;-0.1877224295471338;-4.880783168225491;24206.8249210002;24211.705704168424;-2.3820382921257988e-05;-7141.016371957468;0.0013719574671995;7.924708916168618;-9.16168618303459e-07;0.0079226688074203;24199.678858359348;24204.55961770719;4.880759347841376;24204.45473407915;0.10488362803880591;236.536832;172.01356800000002;-3.5344159999999647;209.40612;198.257016;-4.421680000000009;238.40923099470717;175.74743387419025;-7.68971746755355;212.99058696386436;202.07862109841352;-6.777174274173092
-4;11;15;26;P;10973.0;196.0;7.198;8.0;-16106;627.0;26;24229.81969726182;0.1956137617812;1;-1;187.148;7.326291567562293;190.4835807566196;-0.1282915675622922;-3.335580756619578;24226.482184809225;24229.817765565844;0.0019316959769639;10973.000541819854;-0.0005418198543338;7.197925704000927;7.429599907382567e-05;0.0093435036224773;24218.826544052496;24222.16405650509;3.337512452595547;24222.85515596327;-0.6910994581776322;221.409412;148.656;-4.230587999999983;185.192;183.589968;-5.514031999999986;225.1592046456147;146.93562113110866;-8.87233573651585;186.5211310127157;188.5901919879645;-5.855838512559018
-6;10;16;26;S;27079.0;596.0;6.548;23.0;*;;26;24245.925230315137;0.5961562263807999;-1;1;170.248;6.574226524965752;170.92988964910955;-0.026226524965752;-0.6818896491095643;24245.253529314152;24245.93541896326;-0.0101886481243127;27078.53359513785;0.4664048621489201;6.548391871081689;-0.000391871081689;0.0109025530736697;24237.088448656184;24237.76014965717;0.6717010009851947;24238.607716062033;-0.8475664048637555;209.40612;;;;172.01356800000002;;212.99058696386436;;;;175.74743387419025;
11;19;8;27;O;44670.0;500.0;6.185;19.0;19220;634.0;27;25195.01060018389;0.50021233369764;0;0;166.99499999999998;5.8010043895747625;156.6271185185186;0.3839956104252371;10.36788148148139;25205.38049498095;25195.012613499468;-0.002013315577642;44669.79974389092;0.2002561090775998;6.1850745672435785;-7.456724357890465e-05;0.0020792999647602;25201.294582675397;25190.92468787833;-10.369894797058803;25191.220688134443;-0.2960002561121655;;168.195125;;207.844943;;;;160.00621863901057;;208.9394359732912;;
9;18;9;27;F;25450.279;389.83;6.867932;14.438;18399.370;400.258;27;25175.791082341835;0.38983028240682;0;0;185.434164;6.847855555555558;184.89210000000008;0.0200764444444416;0.5420639999999253;25176.33316689689;25175.79110289689;-2.0555056835291907e-05;25450.28190183604;-0.0029018360437476;6.867932761298342;-7.612983425886455e-07;0.002755375958857;25171.73693171664;25171.194847161583;-0.5420845550543163;25170.02806525975;1.1667819018330192;186.876899;183.40765;-0.5837790000000211;222.782379;;;183.2246674877328;183.81995973734;-2.7395727749273533;228.26245377311892;;
7;17;10;27;Ne;7050.909;90.77;7.520414;3.362;12568.699;90.847;27;25157.391709661333;0.0907694429369953;0;0;203.051178;7.641236488340194;206.31338518518524;-0.1208224883401944;-3.2622071851852468;25154.12953510912;25157.391742294305;-3.2632971851853654e-05;7050.909221331952;-0.0002213319521615;7.520415208628644;-1.2086286442780647e-06;0.0035444813290531;25149.023090083552;25152.285264635764;3.2621745522119454;25151.344355414432;0.9409092213318218;207.844943;195.994975;-2.2624379999999746;235.282858;168.195125;-2.6243729999999914;208.9394359732912;200.2663292001788;-3.4210051969004667;241.193720887216;160.00621863901057;-11.426830844143922
5;16;11;27;Na;-5517.79;3.726;7.956946;0.138;9068.821;3.727;26;25144.82300941916;0.00372597641488;0;0;214.837542;8.181147187928671;220.8909740740741;-0.2242011879286707;-6.053432074074095;25138.76959961765;25144.823031691725;-2.2272568457992747e-05;-5517.791020844855;0.0010208448547928;7.956946824909984;-8.249099838764096e-07;0.0044513845075466;25133.153062544567;25139.20647234607;6.05340980150504;25138.251263366914;0.95520897915776;222.782379;202.534925;-4.357780000000048;242.105456;183.40765;-4.161978000000033;228.26245377311892;209.34532702752696;-4.174167347502333;247.73323731558227;183.81995973734;-10.228751095225931
3;15;12;27;Mg;-14586.611;0.05;8.263852;0.002;2610.251;0.069;26;25135.75418775404;4.936918749716e-05;0;0;223.124004;8.46758765432099;228.62486666666675;-0.2037356543209902;-5.500862666666734;25130.25336042248;25135.754223089145;-3.533510607667267e-05;-14586.612685959724;0.0016859597217262;8.263853308707676;-1.3087076755624594e-06;0.0054805782190399;25124.12685359242;25129.62768092398;5.500827331557957;25129.858593609937;-0.23091268595817382;235.282858;205.58755;-5.3776000000000295;245.010415;195.994975;-5.2426180000000215;241.193720887216;211.0569532193844;-4.999059226733095;247.88100305821797;200.2663292001788;-9.102401074936722
1;14;13;27;Al;-17196.861;0.047;8.331553;0.002;-4812.359;0.096;26;25133.143936346714;4.6574705186e-05;0;0;224.951931;8.50055788751715;229.51506296296304;-0.1690048875171506;-4.563131962963041;25128.5808175236;25133.143949486566;-1.313985194428824e-05;-17196.864093285538;0.0030932855370338;8.331553486661168;-4.86661168253022e-07;0.0066363207837229;25121.944467485417;25126.50758630853;4.563118823112745;25126.544950401814;-0.03736409328485024;242.105456;200.5284;-7.270005999999995;239.28584400000005;202.534925;-8.083092999999963;247.73323731558227;205.4012077757513;-5.895680834592525;241.63701811512288;209.34532702752696;-8.047780783276238
-1;13;14;27;Si;-12384.503;0.107;8.124341000000001;0.004;-11662.044;26.34;26;25137.95629570488;0.0001071218219278;0;0;219.357207;8.280057887517149;223.56156296296305;-0.1557168875171477;-4.204355962963007;25133.75197092102;25137.956326883985;-3.117910455330275e-05;-12384.504735121383;0.0017351213828078;8.124342154781685;-1.15478168360994e-06;0.0079226688074203;25126.60590828017;25130.81023306403;4.204324783859192;25130.64493779915;0.1652952648801147;245.010415;187.00275;-6.70124899999999;224.70708;205.58755;-8.419783999999993;247.88100305821797;192.3780906966274;-6.864032171080737;229.0012824862972;211.0569532193844;-7.064890220244479
-3;12;15;27;P;-722.458;26.34;7.663438;0.976;-17750;400.0;26;25149.6183419966;0.0263398587708904;0;0;206.912826;7.806087654320989;210.76436666666672;-0.1426496543209889;-3.851540666666722;25145.76682061474;25149.61836128141;-1.9284805603092536e-05;-722.4584433983171;0.0004433983170883;7.663438714252051;-7.14252050393327e-07;0.0093435036224773;25138.11117985801;25141.96270123987;3.851521381860948;25142.65985968327;-0.6971584433995304;239.28584400000005;170.3;-4.239807999999925;207.606128;200.5284;-5.691123999999974;241.63701811512288;171.9876019820129;-7.904113236197645;209.97379617174076;205.4012077757513;-6.1537293858413875
-5;11;16;27;S;17028.0;401.0;6.977;15.0;*;;27;25167.368512656;0.4005424645995999;0;0;188.379;7.078647187928671;191.12347407407407;-0.1016471879286706;-2.7444740740741054;25164.62536660475;25167.36984067882;-0.0013280228231451;17027.71221599898;0.2877840010187356;6.977049186030517;-4.918603051695669e-05;0.0109025530736697;25156.46028594678;25159.20343199803;2.743146051248914;25160.01741978203;-0.8139877840003464;224.70708;;;;187.00275;;229.0012824862972;;;;192.3780906966274;
12;20;8;28;O;52080.0;699.0;5.988;25.0;18338;802.0;28;26133.91473949898;0.69862057779;-1;1;167.66400000000002;5.572571709377192;156.03200786256136;0.4154282906228088;11.631992137438658;26145.541027352465;26133.909035215027;0.005704283954401;52079.83533898262;0.1646610173775116;5.987796275573081;0.0002037244269192;0.0020792999647602;26141.45511504691;26129.828827193425;-11.626287853483518;26130.652191854442;-0.8233646610169671;;168.934428;;211.03593;;;;160.6102145102804;;211.045816998557;;
10;19;9;28;F;33741.596;393.024;6.614792;14.037;22441.859;412.748;28;26115.576503570985;0.3930234441943721;1;-1;185.214176;6.515723939987054;182.4402703196375;0.0990680600129465;2.7739056803625037;26118.350418292808;26115.57651261245;-9.04146145330742e-06;33741.59941098319;-0.0034109831904061;6.614792322909385;-3.229093845646958e-07;0.002755375958857;26113.75418311256;26110.980268390733;-2.7739147218235303;26110.12406897975;0.856199410984118;186.99;184.16424;0.7258879999999976;225.05904;;;179.6822225159753;182.7438244024977;-2.45449372080202;228.79087281042027;;
8;18;10;28;Ne;11299.737;126.068;7.388345999999999;4.502;12288.052;126.483;28;26093.1346420941;0.126067480503361;-1;1;206.873688;7.497497908716275;209.9299414440557;-0.1091519087162753;-3.0562534440556988;26090.07840056581;26093.134654009868;-1.1915766663150862e-05;11299.737934099849;-0.0009340998494735;7.388346425563084;-4.255630843275071e-07;0.0035444813290531;26084.97195554024;26088.02819706853;3.056241528291139;26087.15935913443;0.8688379340965184;211.03593;201.54966;-1.161785999999978;241.63518;168.934428;-3.177767999999986;211.045816998557;205.76335359881088;-3.0507122907434905;247.77805232244648;160.6102145102804;-11.471616055384487
6;17;11;28;Na;-988.315;10.246;7.799264;0.366;14030.529;10.44;27;26080.846588915952;0.01024643514092;1;-1;218.379392;7.968527653538415;223.1187742990756;-0.1692636535384153;-4.739382299075629;26076.10722110821;26080.846603407288;-1.449133560527116e-05;-988.3152440469;0.0002440468999793;7.799264517547662;-5.175476616159358e-07;0.0044513845075466;26070.490684035125;26075.230051842867;4.739367807742383;26074.763867086916;0.4661847559509624;225.05904;208.109226;-3.5905179999999746;247.83384000000004;184.16424;-4.760703999999947;228.79087281042027;213.70589005642043;-3.7407857313104955;253.14669316375435;182.7438244024977;-10.34703103189915
4;16;12;28;Mg;-15018.845;2.001;8.272413;0.071;1831.800;2.0;27;26066.81605771705;0.0020008493347905;-1;1;231.627564;8.478179136479914;237.3890158214376;-0.2057661364799141;-5.761451821437589;26061.05463298327;26066.81608480471;-2.708766260184348e-05;-15018.846442955317;0.0014429553175432;8.272413967416469;-9.674164687112352e-07;0.0054805782190399;26054.92812615321;26060.689550886986;5.761424733776948;26060.36099732994;0.3285535570466891;241.63518;216.68062000000003;-4.939327999999989;255.61962;201.54966;-6.085847999999999;247.77805232244648;222.53434581812587;-4.465633502302836;259.7574577052251;205.76335359881088;-9.25722033883926
2;15;13;28;Al;-16850.645;0.077;8.309894;0.003;4642.150;0.077;27;26064.98425686369;7.731401060876e-05;1;-1;232.677032;8.477086395514334;237.35841907440133;-0.1671923955143341;-4.681387074401357;26060.30288312773;26064.984270202127;-1.3338434655452149e-05;-16850.64729630846;0.0022963084593357;8.309894476372651;-4.763726515477629e-07;0.0066363207837229;26053.66653308954;26058.347906825507;4.68137373596619;26058.531154121814;-0.18324729630694492;247.83384000000004;211.89389;-5.626333999999957;250.60518;208.109226;-6.639657999999969;253.14669316375435;216.28580884112773;-5.284336143920569;252.7496835759773;213.70589005642043;-8.261264516404964
