N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;bind_ene_total;delta;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene
27;96;69;165;Tm;-62929.621;1.671;8.125546;0.010;-2634.239;26.592;164;932442.269;1.793;1340.71509;0;8.370150220988101;1381.0747864630366;-0.24460422098810142
25;95;70;165;Yb;-60295.382;26.539;8.104839;0.161;-3853.140;35.432;164;935270.241;28.490;1337.298435;0;8.35740370632653;1378.9716115438773;-0.2525647063265293
23;94;71;165;Lu;-56442.242;26.539;8.076745;0.161;-4806.734;38.539;164;939406.758;28.490;1332.662925;0;8.336381353433504;1375.5029233165283;-0.25963635343350333
21;93;72;165;Hf;-51635.507;27.945;8.042872000000001;0.169;-5787.655;31.195;164;944567.000;30.000;1327.0738800000001;0;8.30708316230903;1370.6687217809902;-0.26421116230902975
19;92;73;165;Ta;-45847.853;13.863;8.003054;0.084;-6986.830;28.566;164;950780.303;14.882;1320.5039100000001;0;8.269509132953104;1364.469006937262;-0.2664551329531033
17;91;74;165;W;-38861.022;24.977;7.9559679999999995;0.151;-8201.246;34.332;164;958280.974;26.813;1312.73472;0;8.223659265365729;1356.9037787853454;-0.2676912653657295
15;90;75;165;Re;-30659.776;23.594;7.901522;0.143;-8865;197;164;967085.375;25.329;1303.75113;0;8.169533559546903;1347.973037325239;-0.2680115595469026
13;89;76;165;Os;-21795;196;7.843;1;-10202;252;164;976602;210;1294.095;0;8.107132015496624;1337.676782556943;-0.26413201549662446
11;88;77;165;Ir;-11593;158;7.776;1;*;;164;987555;170;1283.04;0;8.036454633214897;1326.015014480458;-0.2604546332148967
42;104;62;166;Sm;-40730;400;8.024;2;6478;537;165;956275;429;1331.984;-1;8.209424046003562;1362.7643916365914;-0.185424046003563
40;103;63;166;Eu;-47208;358;8.059;2;7322.000;300.000;165;949320;384;1337.7939999999999;1;8.246596443980398;1368.935009700746;-0.18759644398039832
38;102;64;166;Gd;-54530;196;8.098;1;3355;208;165;941460;210;1344.268;-1;8.29653330869839;1377.2245292439327;-0.19853330869838892
36;101;65;166;Tb;-57884.789;70.005;8.11368;0.422;4700.000;70.000;165;937858.119;75.153;1346.8708800000002;1;8.317341214191703;1380.6786415558227;-0.2036612141917029
34;100;66;166;Dy;-62584.789;0.867;8.13728;0.005;486.540;0.921;165;932812.461;0.930;1350.7884800000002;-1;8.350913586426175;1386.251655346745;-0.21363358642617492
32;99;67;166;Ho;-63071.329;1.010;8.135499;0.006;1854.713;0.922;165;932290.139;1.084;1350.492834;1;8.355356999435969;1386.9892619063708;-0.21985799943596973
30;98;68;166;Er;-64926.042;1.165;8.141959;0.007;-3037.667;11.547;165;930299.023;1.251;1351.565194;-1;8.37256487918692;1389.8457699450287;-0.23060587918691944
28;97;69;166;Tm;-61888.375;11.606;8.118946;0.070;-292.635;13.507;165;933560.092;12.459;1347.7450359999998;1;8.360643799713191;1387.8668707523898;-0.24169779971319194
26;96;70;166;Yb;-61595.740;7.101;8.112471;0.043;-5574.759;30.642;165;933874.249;7.623;1346.6701859999998;-1;8.361487186980622;1388.0068730387832;-0.24901618698062222
24;95;71;166;Lu;-56020.981;29.808;8.074175;0.180;-2161.998;40.859;165;939859.000;32.000;1340.31305;1;8.333201615023375;1383.3114680938802;-0.2590266150233749
22;94;72;166;Hf;-53858.983;27.945;8.056438;0.168;-7761.208;39.520;165;942180.000;30.000;1337.368708;-1;8.317680509807282;1380.7349646280088;-0.2612425098072819
20;93;73;166;Ta;-46097.775;27.945;8.004971;0.168;-4209.744;29.508;165;950512.000;30.000;1328.8251859999998;1;8.273030445366516;1373.3230539308415;-0.26805944536651616
18;92;74;166;W;-41888.031;9.478;7.9748980000000005;0.057;-9994.553;72.879;165;955031.346;10.174;1323.8330680000001;-1;8.241144847666904;1368.030044712706;-0.26624684766690354
16;91;75;166;Re;-31893.478;72.310;7.909977;0.436;-6461.961;72.387;165;965760.940;77.628;1313.056182;1;8.180130290742614;1357.901628263274;-0.2701532907426145
14;90;76;166;Os;-25431.517;17.966;7.866336;0.108;-12078;197;165;972698.141;19.287;1305.811776;-1;8.131880200559483;1349.892113292874;-0.26554420055948214
12;89;77;166;Ir;-13354;196;7.789;1;-8624;359;165;985664;210;1292.974;1;8.054501151151673;1337.0471910911776;-0.26550115115167294
10;88;78;166;Pt;-4730;300;7.732;2;*;;165;994923;322;1283.512;-1;7.989886568485021;1326.3211703685135;-0.2578865684850209
41;104;63;167;Eu;-44010;400;8.04;2;6803;499;166;952753;429;1342.6799999999998;0;8.230097387081337;1374.4262636425833;-0.1900973870813374
39;103;64;167;Gd;-50813;298;8.076;2;5114;357;166;945450;320;1348.692;0;8.272052959854983;1381.4328442957822;-0.19605295985498294
37;102;65;167;Tb;-55927;196;8.102;1;4004;205;166;939960;210;1353.034;0;8.305918248376962;1387.0883474789525;-0.2039182483769615
35;101;66;167;Dy;-59930.626;60.228;8.120992;0.361;2350.000;60.000;166;935661.823;64.657;1356.2056639999998;0;8.331693252647272;1391.3927731920944;-0.21070125264727224
33;100;67;167;Ho;-62280.626;5.234;8.130379;0.031;1010.554;5.208;166;933138.994;5.618;1357.773293;0;8.349377972665918;1394.3461214352083;-0.2189989726659185
31;99;68;167;Er;-63291.180;1.166;8.131746;0.007;-747.539;1.501;166;932054.119;1.252;1358.0015819999999;0;8.358972408432896;1395.9483922082936;-0.22722640843289632
29;98;69;167;Tm;-62543.641;1.298;8.122585;0.008;-1953.065;3.798;166;932856.635;1.393;1356.4716950000002;0;8.360476559948207;1396.1995855113505;-0.23789155994820632
27;97;70;167;Yb;-60590.576;3.981;8.106205;0.024;-3089.451;31.920;166;934953.337;4.273;1353.7362349999999;0;8.353890427211853;1395.0997013443796;-0.24768542721185405
25;96;71;167;Lu;-57501.125;31.671;8.083021;0.190;-4033.369;42.237;166;938270.000;34.000;1349.864507;0;8.339214010223829;1392.6487397073795;-0.25619301022382857
23;95;72;167;Hf;-53467.756;27.945;8.054184;0.167;-5116.697;39.520;166;942600.000;30.000;1345.048728;0;8.316447308984142;1388.8467006003516;-0.2622633089841422
21;94;73;167;Ta;-48351.059;27.945;8.018861;0.167;-6253.001;33.382;166;948093.000;30.000;1339.1497869999998;0;8.285590323492784;1383.693584023295;-0.26672932349278433
19;93;74;167;W;-42098.058;18.261;7.976733;0.109;-7267;44;166;954805.873;19.603;1332.114411;0;8.24664305374976;1377.1893899762101;-0.2699100537497605
17;92;75;167;Re;-34831;40;7.929;0;-8329;83;166;962607;43;1324.143;0;8.199605499755071;1369.3341184590968;-0.27060549975507087
15;91;76;167;Os;-26501.993;72.682;7.8739740000000005;0.435;-9429.554;74.962;166;971548.938;78.027;1314.9536580000001;0;8.144477661508713;1360.1277694719552;-0.2705036615087124
13;90;77;167;Ir;-17072.440;18.346;7.812825;0.110;-10460;303;166;981671.981;19.695;1304.741775;0;8.08125953901069;1349.570343014785;-0.2684345390106895
11;89;78;167;Pt;-6612;302;7.746;2;*;;166;992901;325;1293.582;0;8.009951132261001;1337.6618390875872;-0.26395113226100086
42;105;63;168;Eu;-39740;500;8.014;3;8623;641;167;957337;537;1346.3519999999999;1;8.20251667300118;1378.0228010641981;-0.18851667300118002
40;104;64;168;Gd;-48363;401;8.061;2;4359;499;167;948080;430;1354.248;-1;8.257189963217513;1387.2079138205422;-0.19618996321751325
38;103;65;168;Tb;-52723;298;8.082;2;5837;329;167;943400;320;1357.776;1;8.283289559231624;1391.5926459509128;-0.20128955923162373
36;102;66;168;Dy;-58559.566;140.009;8.112536;0.833;1501.605;143.186;167;937133.716;150.305;1362.906048;-1;8.321963021033403;1398.0897875336116;-0.20942702103340238
34;101;67;168;Ho;-60061.171;30.023;8.116817;0.179;2930.000;30.000;167;935521.676;32.230;1363.6252559999998;1;8.332062788632959;1399.786548490337;-0.2152457886329593
32;100;68;168;Er;-62991.171;1.168;8.129601;0.007;-1678.250;1.870;167;932376.192;1.254;1365.7729679999998;-1;8.354736422020187;1403.5957188993914;-0.22513542202018755
30;99;69;168;Tm;-61312.921;1.709;8.114954;0.010;268.980;1.887;167;934177.868;1.834;1363.312272;1;8.348836361205189;1402.6045086824718;-0.23388236120518968
28;98;70;168;Yb;-61581.901;1.195;8.111898;0.007;-4514.051;39.248;167;933889.106;1.282;1362.798864;-1;8.35551016617786;1403.7257079178805;-0.24361216617785963
26;97;71;168;Lu;-57067.850;39.266;8.080372;0.234;-1707.299;48.195;167;938735.139;42.153;1357.502496;1;8.33361027694831;1400.046526527316;-0.25323827694830925
24;96;72;168;Hf;-55360.552;27.945;8.065553;0.166;-6966.644;39.520;167;940568.000;30.000;1355.012904;-1;8.324284253506429;1398.4797545890801;-0.2587312535064292
22;95;73;168;Ta;-48393.908;27.945;8.019428;0.166;-3500.799;30.936;167;948047.000;30.000;1347.263904;1;8.28638453586232;1392.1126020248698;-0.26695653586232027
20;94;74;168;W;-44893.109;13.271;7.993933;0.079;-9098.224;33.556;167;951805.262;14.247;1342.980744;-1;8.261058684005885;1387.8578589129886;-0.2671256840058849
18;93;75;168;Re;-35794.885;30.821;7.9351199999999995;0.183;-5799.672;32.373;167;961572.608;33.087;1333.10016;1;8.207159137947226;1378.8027351751339;-0.27203913794722645
16;92;76;168;Os;-29995.213;9.904;7.895941;0.059;-11328.987;56.098;167;967798.812;10.632;1326.518088;-1;8.165833457676236;1371.8600208896075;-0.26989245767623604
14;91;77;168;Ir;-18666.226;55.216;7.82385;0.329;-7658.765;140.344;167;979960.981;59.277;1314.4068;1;8.095934083203023;1360.116925978108;-0.2720840832030227
12;90;78;168;Pt;-11007.460;149.951;7.773605;0.893;*;;167;988183.004;160.978;1305.96564;-1;8.038608574517477;1350.4862405189363;-0.26500357451747725
41;105;64;169;Gd;-44153;503;8.036;3;6176;585;168;952600;540;1358.0839999999998;0;8.231308424374497;1391.09112371929;-0.19530842437449714
39;104;65;169;Tb;-50329;298;8.068;2;5269;423;168;945970;320;1363.492;0;8.270154954290708;1397.6561872751297;-0.20215495429070884
37;103;66;169;Dy;-55597.177;300.670;8.094763;1.779;3200.000;300.000;168;940313.971;322.782;1368.0149470000001;0;8.30109038504228;1402.884275072145;-0.20632738504227888
35;102;67;169;Ho;-58797.177;20.060;8.109068;0.119;2125.927;20.053;168;936878.630;21.534;1370.4324920000001;0;8.32411471662921;1406.7753871103366;-0.21504671662921027
33;101;68;169;Er;-60923.104;1.179;8.117019;0.007;352.108;1.114;168;934596.353;1.265;1371.776211;0;8.3392279490515;1409.3295233897034;-0.2222089490514989
31;100;69;169;Tm;-61275.212;0.812;8.114473;0.005;-897.650;1.141;168;934218.350;0.871;1371.345937;0;8.346430082309151;1410.5466839102467;-0.23195708230915102
29;99;70;169;Yb;-60377.563;1.205;8.104532;0.007;-2293.000;3.000;168;935182.016;1.293;1369.6659080000002;0;8.345721116402162;1410.4268686719654;-0.24118911640216112
27;98;71;169;Lu;-58084.563;3.233;8.086335;0.019;-3367.673;28.131;168;937643.653;3.470;1366.590615;0;8.337101051330533;1408.97007767486;-0.2507660513305332
25;97;72;169;Hf;-54716.889;27.945;8.061778;0.165;-4426.460;39.520;168;941259.000;30.000;1362.440482;0;8.320569887094262;1406.1763109189303;-0.2587918870942616
23;96;73;169;Ta;-50290.430;27.945;8.030957;0.165;-5372.557;31.925;168;946011.000;30.000;1357.231733;0;8.296127623693351;1402.0455684041765;-0.26517062369335065
21;95;74;169;W;-44917.873;15.436;7.994537;0.091;-6508.641;19.173;168;951778.677;16.571;1351.076753;0;8.2637742611278;1396.577850130598;-0.2692372611277998
19;94;75;169;Re;-38409.232;11.374;7.951395000000001;0.067;-7686.541;27.618;168;958765.991;12.210;1343.785755;0;8.223509799397611;1389.7731560981963;-0.2721147993976105
17;93;76;169;Os;-30722.691;25.167;7.9012839999999995;0.149;-8628.852;34.276;168;967017.833;27.017;1335.316996;0;8.17533423850278;1381.6314863069697;-0.2740502385027801
15;92;77;169;Ir;-22093.839;23.308;7.845596;0.138;-9581;197;168;976281.287;25.021;1325.905724;0;8.119247578443309;1372.1528407569192;-0.27365157844330934
13;91;78;169;Pt;-12512;196;7.784;1;-10724;357;168;986567;210;1315.4959999999999;0;8.055249819219199;1361.3372194480446;-0.2712498192191992
11;90;79;169;Au;-1788;298;7.716;2;*;;168;998080;320;1304.0040000000001;0;7.983340960830448;1349.1846223803457;-0.267340960830448
42;106;64;170;Gd;-41380;596;8.02;4;5344;718;169;955577;640;1363.3999999999999;-1;8.214921600038592;1396.5366720065606;-0.19492160003859205
40;105;65;170;Tb;-46724;401;8.047;2;6940;446;169;949840;430;1367.99;1;8.24606275167196;1401.8306677842334;-0.19906275167195986
38;104;66;170;Dy;-53663;196;8.083;1;2575;202;169;942390;210;1374.1100000000001;-1;8.289591883289825;1409.2306201592703;-0.2065918832898248
36;103;67;170;Ho;-56238.681;50.024;8.093796000000001;0.294;3870.000;50.000;169;939625.289;53.702;1375.9453200000003;1;8.305085428421174;1411.8645228315995;-0.21128942842117304
34;102;68;170;Er;-60108.681;1.546;8.111959;0.009;-312.828;1.821;169;935470.673;1.659;1379.03303;-1;8.332966953537024;1416.604382101294;-0.22100795353702374
32;101;69;170;Tm;-59795.853;0.801;8.105516999999999;0.005;968.066;0.801;169;935806.507;0.859;1377.93789;1;8.332812892166357;1416.5781916682809;-0.22729589216635837
30;100;70;170;Yb;-60763.919;0.010;8.106609;0.000;-3457.695;16.843;169;934767.245;0.011;1378.12353;-1;8.345046810780188;1418.6579578326318;-0.23843781078018722
28;99;71;170;Lu;-57306.224;16.843;8.081668;0.099;-1052.370;32.628;169;938479.234;18.081;1373.88356;1;8.329245142907503;1415.9716742942755;-0.24757714290750243
26;98;72;170;Hf;-56253.854;27.945;8.070875;0.164;-6116.190;39.520;169;939609.000;30.000;1372.04875;-1;8.325831455019319;1415.3913473532843;-0.25495645501931996
24;97;73;170;Ta;-50137.665;27.945;8.030296;0.164;-2846.832;30.904;169;946175.000;30.000;1365.15032;1;8.294382180644618;1410.044970709585;-0.2640861806446182
22;96;74;170;W;-47290.832;13.195;8.008948;0.078;-8377.639;26.611;169;949231.200;14.165;1361.52116;-1;8.275320886254416;1406.8045506632507;-0.26637288625441613
20;95;75;170;Re;-38913.193;23.109;7.955064999999999;0.136;-4986.946;25.091;169;958224.966;24.808;1352.36105;1;8.228224005377696;1398.7980809142082;-0.2731590053776962
18;94;76;170;Os;-33926.247;9.773;7.9211279999999995;0.057;-10567;89;169;963578.673;10.491;1346.59176;-1;8.193515104485476;1392.8975677625308;-0.27238710448547643
16;93;77;170;Ir;-23360;89;7.854;1;-7060;89;169;974922;95;1335.18;1;8.130770617106739;1382.2310049081457;-0.276770617106739
14;92;78;170;Pt;-16299.193;18.247;7.808236;0.107;-12547;197;169;982502.095;19.588;1327.40012;-1;8.080414109712503;1373.6703986511257;-0.27217810971250334
12;91;79;170;Au;-3752;196;7.73;1;*;;169;995972;211;1314.1000000000001;1;8.002022015831749;1360.3437426913972;-0.2720220158317481
41;106;65;171;Tb;-44032;503;8.031;3;6157;585;170;952730;540;1373.3010000000002;0;8.231345684601198;1407.5601120668048;-0.2003456846011975
39;105;66;171;Dy;-50189;298;8.063;2;4330;670;170;946120;320;1378.7730000000001;0;8.267197291468392;1413.690736841095;-0.20419729146839138
37;104;67;171;Ho;-54518.956;600.002;8.083608;3.509;3200.000;600.000;170;941471.490;644.128;1382.2969679999999;0;8.295310906707918;1418.498165047054;-0.21170290670791836
35;103;68;171;Er;-57718.956;1.557;8.097746;0.009;1491.342;1.256;170;938036.148;1.670;1384.714566;0;8.315686530319773;1421.9823966846811;-0.21794053031977256
33;102;69;171;Tm;-59210.298;0.972;8.101893;0.006;96.512;0.972;170;936435.126;1.043;1385.4237030000002;0;8.32832416230396;1424.1434317539772;-0.22643116230396032
31;101;70;171;Yb;-59306.810;0.013;8.097882;0.000;-1478.414;1.862;170;936331.517;0.014;1384.737822;0;8.333223802660482;1424.9812702549425;-0.2353418026604821
29;100;71;171;Lu;-57828.395;1.862;8.084661;0.011;-2397.050;28.936;170;937918.660;1.998;1382.4770310000001;0;8.330385451389331;1424.4959121875756;-0.2457244513893304
27;99;72;171;Hf;-55431.345;28.876;8.066068;0.169;-3711.072;40.184;170;940492.000;31.000;1379.297628;0;8.31980910849051;1422.6873575518773;-0.25374110849051057
25;98;73;171;Ta;-51720.273;27.945;8.039791000000001;0.163;-4634.183;39.520;170;944476.000;30.000;1374.8042610000002;0;8.30149477396402;1419.5556063478475;-0.2617037739640189
23;97;74;171;W;-47086.090;27.945;8.008115;0.163;-5835.810;39.520;170;949451.000;30.000;1369.387665;0;8.275442447809862;1415.1006585754865;-0.26732744780986195
21;96;75;171;Re;-41250.280;27.945;7.969412;0.163;-6948.339;33.145;170;955716.000;30.000;1362.769452;0;8.241652130028035;1409.322514234794;-0.2722401300280346
19;95;76;171;Os;-34301.942;17.823;7.924204;0.104;-7889.916;42.395;170;963175.348;19.133;1355.0388839999998;0;8.200123820618536;1402.2211733257698;-0.2759198206185367
17;94;77;171;Ir;-26412.025;38.466;7.873488999999999;0.225;-8942.323;82.291;170;971645.522;41.295;1346.366619;0;8.15085751958137;1393.7966358484143;-0.2773685195813709
15;93;78;171;Pt;-17469.702;72.747;7.816618999999999;0.425;-9907.407;75.639;170;981245.502;78.097;1336.6418489999999;0;8.093853226916535;1384.0489018027274;-0.2772342269165353
13;92;79;171;Au;-7562.295;20.713;7.754106;0.121;-11043;303;170;991881.542;22.236;1325.9521260000001;0;8.029110942624031;1372.9779711887095;-0.2750049426240313
11;91;80;171;Hg;3480;303;7.685;2;*;;171;003736;325;1314.135;0;7.956630666703855;1360.5838440063592;-0.2716306667038557
42;107;65;172;Tb;-39850;503;8.007;3;8159;585;171;957219;540;1377.204;1;8.20590919377207;1411.4163813287962;-0.19890919377207084
40;106;66;172;Dy;-48009;298;8.05;2;3474;357;171;948460;320;1384.6000000000001;-1;8.254061422201561;1419.6985646186686;-0.2040614222015602
38;105;67;172;Ho;-51484;196;8.066;1;5000;196;171;944730;210;1387.352;1;8.27469974124974;1423.2483554949554;-0.20869974124974
36;104;68;172;Er;-56483.612;4.008;8.09041;0.023;890.767;4.543;171;939362.344;4.302;1391.55052;-1;8.307544708770683;1428.8976899085576;-0.21713470877068275
34;103;69;172;Tm;-57374.379;5.503;8.091041;0.032;1881.067;5.503;171;938406.067;5.907;1391.6590520000002;1;8.312875766910315;1429.8146319085743;-0.22183476691031423
32;102;70;172;Yb;-59255.446;0.014;8.097429;0.000;-2519.466;2.336;171;936386.658;0.014;1392.757788;-1;8.330413473522713;1432.8311174459066;-0.23298447352271268
30;101;71;172;Lu;-56735.980;2.336;8.078232;0.014;-333.754;24.540;171;939091.417;2.507;1389.455904;1;8.320437270753796;1431.115210569653;-0.2422052707537965
28;100;72;172;Hf;-56402.226;24.428;8.071743;0.142;-5072.248;37.117;171;939449.716;26.224;1388.339796;-1;8.32266771645764;1431.4988472307143;-0.25092471645764114
26;99;73;172;Ta;-51329.977;27.945;8.037705;0.162;-2232.791;39.520;171;944895.000;30.000;1382.4852600000002;1;8.297384252780176;1427.1500914781905;-0.2596792527801757
24;98;74;172;W;-49097.186;27.945;8.020175;0.162;-7560.080;47.974;171;947292.000;30.000;1379.4701;-1;8.284307437575476;1424.900879262982;-0.26413243757547633
22;97;75;172;Re;-41537.106;38.995;7.971672;0.227;-4293.264;41.036;171;955408.079;41.862;1371.127584;1;8.243716712989464;1417.9192746341878;-0.2720447129894641
20;96;76;172;Os;-37243.842;12.782;7.942163;0.074;-9864.473;34.832;171;960017.088;13.721;1366.052036;-1;8.215332636876212;1413.0372135427085;-0.27316963687621243
18;95;77;172;Ir;-27379.369;32.402;7.880263;0.188;-6272.449;34.023;171;970607.036;34.785;1355.405236;1;8.159434651381652;1403.4227600376441;-0.27917165138165156
16;94;78;172;Pt;-21106.920;10.377;7.839247;0.060;-11788.914;57.108;171;977340.788;11.139;1348.350484;-1;8.115743314359854;1395.907850069895;-0.27649631435985356
14;93;79;172;Au;-9318.006;56.158;7.766158000000001;0.326;-8259.262;140.853;171;989996.708;60.287;1335.7791760000002;1;8.044538067956744;1383.66054768856;-0.27838006795674275
12;92;80;172;Hg;-1058.744;150.079;7.713591;0.873;*;;171;998863.391;161.116;1326.737652;-1;7.985539470026397;1373.5127888445402;-0.27194847002639655
41;107;66;173;Dy;-43939;401;8.027;2;5412;499;172;952830;430;1388.6709999999998;0;8.230265918288215;1423.8360038638612;-0.20326591828821527
39;106;67;173;Ho;-49351;298;8.054;2;4304;357;172;947020;320;1393.342;0;8.263231427428359;1429.539036945106;-0.20923142742835843
37;105;68;173;Er;-53654;196;8.074;1;2602;196;172;942400;210;1396.802;0;8.288626249713902;1433.932341200505;-0.21462624971390198
35;104;69;173;Tm;-56256.059;4.400;8.084463;0.025;1295.166;4.400;172;939606.632;4.723;1398.612099;0;8.306450385144846;1437.0159166300582;-0.22198738514484617
33;103;70;173;Yb;-57551.225;0.011;8.087427;0.000;-670.310;1.567;172;938216.215;0.012;1399.124871;0;8.316703833721188;1438.7897632337656;-0.22927683372118857
31;102;71;173;Lu;-56880.916;1.567;8.07903;0.009;-1469.132;27.989;172;938935.822;1.682;1397.67219;0;8.31938659544293;1439.2538810116268;-0.24035659544293075
29;101;72;173;Hf;-55411.784;27.945;8.066016;0.162;-3015.246;39.520;172;940513.000;30.000;1395.420768;0;8.314498670310071;1438.4082699636422;-0.24848267031007154
