N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_total_;prediction_i3;difference_i3;prediction_i4;difference_i4
7;15;8;23;O;14621.371;121.712;7.1634856;5.2918;11336.1072;126.1904;23;21438.985756016944;0.1217118140743663;0;0;164.7601688;6.985946909178952;160.6767789111159;0.1775386908210476;4.083389888884113;21443.069147775484;21438.9857578866;-1.8696555343922228e-06;14621.370456942685;0.000543057316463;7.16348568128935;-8.12893503621126e-08;0.0020792999647602;21438.98323546993;21434.899843711388;-4.083391758540529;21434.892173254444;0.0076704569437424;164.7601688;163.6559295654297;1.104239234570315;164.33326721191406;0.4269015880859399
5;14;9;23;F;3285.263;33.32;7.622344699999999;1.4487;8439.3084;33.3206;23;21427.649648827057;0.0333195440900644;0;0;175.3139281;7.794395918380337;179.27110612274774;-0.1720512183803375;-3.957178022747741;21423.692473959407;21427.64965198216;-3.1550989660900086e-06;3285.2632670561684;-0.0002670561684681;7.622344837178231;-1.3717823144077101e-07;0.002755375958857;21419.096238779155;21423.053413646805;3.957174867649883;21422.809150379748;0.2442632670572493;175.3139281;174.710205078125;0.6037230218749983;175.1574249267578;0.15650317324218577
3;13;10;23;Ne;-5154.045;0.104;7.9552561;0.0045;4375.8085;0.1044;22;21419.210340192178;0.0001043273396166;0;0;182.9708903;8.255826652449404;189.8840130063363;-0.300570552449404;-6.9131227063362815;21412.297220471377;21419.21034317772;-2.985536411870271e-06;-5154.04536782312;0.0003678231196317;7.955256229805895;-1.298058949217307e-07;0.0035444813290531;21407.190775445808;21414.10389516661;6.913119720800751;21413.94174053443;0.162154632180318;182.9708903;183.73532104492188;-0.7644307449218672;182.8295440673828;0.14134623261719526
1;12;11;23;Na;-9529.85352;0.00181;8.1114936;0.0002;-4056.1790;0.0317;22;21414.8345320196;1.8070985612168e-06;0;0;186.5643528;8.370239111386153;192.5154995618816;-0.2587455113861541;-5.951146761881546;21408.883387311384;21414.834534073267;-2.0536645024549216e-06;-9529.85354039665;2.039665014308412e-05;8.111493689289762;-8.928976313882232e-08;0.0044513845075466;21403.2668502383;21409.21799494652;5.951144708218635;21409.85704848692;-0.6390535403952526;186.5643528;186.56336975097656;0.0009830490234321587;186.86949157714844;-0.30513877714844284
-1;11;12;23;Mg;-5473.675;0.032;7.901122900000001;0.0014;-12221.7457;0.3461;22;21418.890710099902;3.167079952648e-05;0;0;181.72582670000003;8.137633295190582;187.1655657893833;-0.2365103951905816;-5.439739089383352;21413.45097447944;21418.89071356882;-3.468914655968547e-06;-5473.675460092731;0.0004600927304636;7.901123050822365;-1.5082236437535812e-07;0.0054805782190399;21407.324467649378;21412.76420326985;5.439735620468127;21413.28777872994;-0.5235754600907967;181.72582670000003;182.08245849609375;-0.35663179609372264;181.874267578125;-0.14844087812497264
-3;10;13;23;Al;6748.071;0.345;7.3357275;0.015;-17202;500.0;23;21431.112455801776;0.0003446528183764;0;0;168.7217325;7.558009203862698;173.83421168884206;-0.2222817038626985;-5.112479188842059;21425.999981975536;21431.11246116438;-5.3626026783604175e-06;6748.07024177538;0.000758224619858;7.335727733156565;-2.331565651658707e-07;0.0066363207837229;21419.36363193735;21424.47610576359;5.112473826240603;21424.855035521818;-0.3789297582261497;168.7217325;166.42076110839844;2.300971391601564;168.43675231933594;0.28498018066406416
-5;9;14;23;Si;23950.0;500.0;6.554;22.0;*;;23;21448.314030460744;0.50021233369764;0;0;150.74200000000002;6.631366837402493;152.52143726025733;-0.0773668374024927;-1.7794372602573103;21446.53040979968;21448.309847059936;0.0041834008079604;23949.64490074268;0.3550992573218536;6.553818113008279;0.0001818869917213;0.0079226688074203;21439.384347158822;21441.167967819893;1.7836206610663794;21441.67762291915;-0.5096550992566335;150.74200000000002;151.49319458007812;-0.7511945800781064;150.8690948486328;-0.12709484863279386
8;16;8;24;O;18500.404;164.874;7.039685499999999;6.8698;10955.8885;191.6327;24;22374.358893673983;0.16487445635844;-1;1;168.952452;6.783362239627692;162.8006937510646;0.2563232603723069;6.15175824893538;22380.51065465389;22374.358896404952;-2.7309688448440284e-06;18500.4043939818;-0.0003939818016078;7.039685613790425;-1.137904259707057e-07;0.0020792999647602;22376.42474234833;22370.272981368427;-6.151760979904793;22369.84677697445;0.4262043939816067;168.952452;167.66098022460938;1.2914717753906189;168.68734741210938;0.26510458789061886
6;15;9;24;F;7544.516;97.67;7.4635831;4.0696;13496.1583;97.6717;24;22363.403004678847;0.0976699512573531;1;-1;179.1259944;7.498292996078363;179.95903190588072;-0.0347098960783629;-0.8330375058807249;22362.56996989463;22363.40300740051;-2.721662895055488e-06;7544.515398846703;0.0006011532968841;7.463583213402671;-1.1340267125348193e-07;0.002755375958857;22357.97373471438;22358.806769498595;0.8330347842165793;22358.76725409975;0.0395153988465608;179.1259944;179.14476013183594;-0.018765731835941324;179.25405883789062;-0.12806443789062882
4;14;10;24;Ne;-5951.642;0.513;7.9933252;0.0214;2466.2583;0.513;23;22349.906846496902;0.000512321757046;-1;1;191.8398048;8.240126710723816;197.7630410573716;-0.2468015107238157;-5.923236257371599;22343.98361413869;22349.906850396063;-3.899163857568055e-06;-5951.642783096802;0.0007830968024791;7.993325362465232;-1.6246523237839488e-07;0.0035444813290531;22338.87716911313;22344.800401471333;5.923232358207315;22344.56864425443;0.2317572169049526;191.8398048;191.68905639648438;0.15074840351562102;191.99977111816406;-0.15996631816406648
2;13;11;24;Na;-8417.901;0.017;8.0634882;0.0007;5515.6774;0.021;23;22347.44058824261;1.583539976324e-05;1;-1;193.5237168;8.316583149148132;199.5979955795552;-0.2530949491481316;-6.074278779555186;22341.366313012066;22347.440591791623;-3.549012035364285e-06;-8417.901037390124;3.739012390724383e-05;8.06348834787544;-1.4787543989314145e-07;0.0044513845075466;22335.74977593898;22341.82405116953;6.074275230545027;22342.27665220692;-0.4526010373847384;193.5237168;193.3621368408203;0.16157995917967582;193.59829711914062;-0.07458031914063668
0;12;12;24;Mg;-13933.578;0.013;8.260710300000001;0.0006;-13884.7660;0.2282;23;22341.92491078189;1.2109423348359998e-05;-1;1;198.25704720000004;8.41994254576723;202.07862109841352;-0.1592322457672281;-3.821573898413476;22338.10334088876;22341.92491478717;-4.005283699370921e-06;-13933.578498110846;0.00049811084682;8.260710466886849;-1.6688684745247429e-07;0.0054805782190399;22331.9768340587;22335.79840395183;3.8215698931308;22336.52548244994;-0.7270784981083125;198.25704720000004;198.0012969970703;0.2557502029297325;197.36013793945312;0.89690926054692
-2;11;13;24;Al;-48.812;0.228;7.6495806;0.0095;-10793.9978;19.4734;23;22355.809677125977;0.0002272845613076;1;-1;183.5899344;7.857924666165186;188.5901919879645;-0.2083440661651856;-5.000257587964455;22350.809423394767;22355.809680982733;-3.856755938613787e-06;-48.812154024486325;0.0001540244863278;7.649580760698124;-1.6069812414087894e-07;0.0066363207837229;22344.173073356586;22349.173327087792;5.00025373121025;22349.742239241816;-0.5689121540235647;183.5899344;183.62254333496094;-0.03260893496093331;183.4650421142578;0.12489228574219169
-4;10;14;24;Si;10745.186;19.472;7.1672329;0.8113;-23275;501.0;24;22366.60367430888;0.0194719527441628;-1;1;172.0135896;7.322809744757927;175.74743387419025;-0.1555768447579266;-3.733844274190261;22362.8698349041;22366.60367917829;-4.869416443398222e-06;10745.185028873468;0.000971126532022;7.167233102892321;-2.0289232072201457e-07;0.0079226688074203;22355.72377226325;22359.457611668025;3.73383940477288;22360.049426639147;-0.5918149711214937;172.0135896;171.81378173828125;0.19980786171873888;171.81610107421875;0.19748852578123888
-6;9;15;24;P;34020.0;500.0;6.165;21.0;*;;24;22389.87851693606;0.50021233369764;1;-1;147.96;6.122317547129527;146.93562113110866;0.0426824528704727;1.0243788688913469;22390.899301042737;22389.874922173847;0.0035947622127423;34020.02765605992;-0.0276560599231743;6.164850218241099;0.0001497817589006;0.0093435036224773;22383.243660286007;22382.22287617933;-1.0207841066767287;22382.61564852327;-0.3927723439410329;147.96;148.5621337890625;-0.602133789062492;148.46119689941406;-0.5011968994140545
9;17;8;25;O;27329.03;165.084;6.7278058000000005;6.6034;15994.8633;191.1909;25;23314.68162305801;0.165084042531777;0;0;168.19514500000002;6.400248745560423;160.00621863901057;0.3275570544395778;8.188926360989456;23322.8705514843;23314.681625123307;-2.0652914827223867e-06;27329.03005801596;-5.801595762022771e-05;6.72780588261172;-8.261171924317524e-08;0.0020792999647602;23318.784639178743;23310.59571075246;-8.188928426283383;23310.86398069444;-0.2682699419819982;168.19514500000002;169.12551879882812;-0.9303737988281;166.10269165039062;2.0924533496094
7;16;9;25;F;11334.167;96.442;7.3363065;3.8577;13369.6698;100.7212;25;23298.686758956177;0.0964422420286501;0;0;183.4076625;7.352798389493601;183.81995973734;-0.0164918894936008;-0.4122972373399989;23298.274463781527;23298.686761018864;-2.062686689896509e-06;11334.165956175902;0.0010438240969961;7.3363065825075315;-8.250753147365233e-08;0.002755375958857;23293.678228601275;23294.090523775925;0.4122951746503531;23293.11255781975;0.977965956175467;183.4076625;183.78514099121094;-0.377478491210951;183.47901916503906;-0.071356665039076
5;15;10;25;Ne;-2035.503;29.045;7.839799399999999;1.1618;7322.3107;29.0701;24;23285.317089290067;0.0290449176480933;0;0;195.994985;8.010653168007153;200.2663292001788;-0.1708537680071531;-4.271344200178817;23281.045747714244;23285.31709191442;-2.624354237923398e-06;-2035.5037099343804;0.0007099343804384;7.839799504974216;-1.0497421687460928e-07;0.0035444813290531;23275.93930268868;23280.21064426449;4.271341575822589;23280.22134797443;-0.0107037099369335;195.994985;195.4987030029297;0.4962819970703265;194.85923767089844;1.1357473291015765
3;14;11;25;Na;-9357.814;1.2;8.1013979;0.048;3834.9684;1.2009;24;23277.994779015185;0.0011997644055913;0;0;202.5349475;8.373813081101078;209.34532702752696;-0.2724151811010777;-6.810379527526948;23271.18440328245;23277.994782809976;-3.794793883571401e-06;-9357.813984818991;-1.5181007256614976e-05;8.101398051791767;-1.5179176671153982e-07;0.0044513845075466;23265.567866209363;23272.378241942097;6.810375732733519;23271.98555592692;0.3926860151805158;202.5349475;202.61849975585938;-0.08355225585938797;202.38978576660156;0.14516173339842453
1;13;12;25;Mg;-13192.782;0.047;8.2235028;0.0019;-4276.8080;0.0447;24;23274.159810338213;4.6574705186e-05;0;0;205.58757;8.442278128775376;211.0569532193844;-0.2187753287753757;-5.469383219384412;23268.690430486145;23274.15981370553;-3.3673168218228966e-06;-13192.782661788438;0.0006617884391744;8.223502934692661;-1.3469266058052656e-07;0.0054805782190399;23262.56392365609;23268.03330350816;5.4693798520675045;23268.32648616994;-0.293182661782339;205.58757;206.50814819335938;-0.9205781933593755;206.2119598388672;-0.624389838867188
-1;12;13;25;Al;-8915.974;0.065;8.0211366;0.0026;-12743.2956;10.0002;24;23278.436618339376;6.427309315668001e-05;0;0;200.528415;8.21604831103005;205.4012077757513;-0.1949117110300502;-4.872792775751265;23273.563829325336;23278.43662210109;-3.761710104299709e-06;-8915.97466062531;0.0006606253100471;8.02113675046843;-1.5046843060417816e-07;0.0066363207837229;23266.92747928715;23271.80026830119;4.872789014039881;23272.096742961818;-0.2964746606266999;200.528415;201.2799072265625;-0.7514922265625046;200.41485595703125;0.11355904296874542
-3;11;14;25;Si;3827.322;10.0;7.4801109;0.4;-16363;400.0;25;23291.179914110377;0.0099995892034342;0;0;187.0027725;7.695123627865096;192.3780906966274;-0.2150127278650959;-5.375318196627404;23285.804599800016;23291.179917996644;-3.886267222696915e-06;3827.321110377224;0.0008896227764125;7.480111055450688;-1.5545068876576806e-07;0.0079226688074203;23278.658537159165;23284.033851469525;5.375314310360409;23283.907130359148;0.1267211103768204;187.0027725;186.67529296875;0.32747953124999185;187.2125701904297;-0.20979769042969565
-5;10;15;25;P;20190.0;400.0;6.794;16.0;*;;25;23307.542727698128;0.3996109704958799;0;0;169.85;6.879504079280516;171.9876019820129;-0.0855040792805166;-2.13760198201291;23305.41274191019;23307.5503438922;-0.0076161940742167;20190.13469812945;-0.1346981294482248;6.79430464776291;-0.0003046477629107;0.0093435036224773;23297.75710115346;23299.8870869414;2.1299857879384945;23300.57945224327;-0.6923653018711775;169.85;170.27313232421875;-0.4231323242187557;170.08297729492188;-0.23297729492188068
10;18;8;26;O;34661.041;164.95;6.497479;6.3442;15986.3855;196.6301;26;24253.50773670101;0.1649499073808413;-1;1;168.93445400000002;6.177315942703093;160.6102145102804;0.3201630572969076;8.324239489719616;24261.83197733138;24253.507737841664;-1.1406555131543428e-06;34661.039981007605;0.0010189923923462;6.497479043871303;-4.38713030348481e-08;0.0020792999647602;24257.746065025825;24249.421824395453;-8.324240630372515;24249.851084414444;-0.4292600189910445;168.93445400000002;170.10035705566406;-1.165903055664046;168.70343017578125;0.23102382421876655
8;17;9;26;F;18674.655;107.027;7.0822497;4.1164;18193.5414;108.6022;26;24237.52135105849;0.1070268095292205;1;-1;184.1384922;7.028608630865296;182.7438244024977;0.053641069134704;1.3946677975023078;24238.916020834724;24237.52135303722;-1.9787257770076394e-06;18674.65433849293;0.0006615070706175;7.082249776104828;-7.610482732900439e-08;0.002755375958857;24234.319785654472;24232.925115878243;-1.394669776229421;24232.27676153975;0.6483543384929362;184.1384922;183.75181579589844;0.38667640410156423;184.52955627441406;-0.39106407441406077
6;16;10;26;Ne;481.114;18.429;7.751911;0.7088;7341.8940;18.7585;26;24219.3278096986;0.0184286793479964;-1;1;201.549686;7.913975138415803;205.76335359881088;-0.1620641384158032;-4.213667598810872;24215.114145033967;24219.32781263278;-2.9341827030293643e-06;481.1129785944787;0.0010214055212713;7.751911112853122;-1.1285312240261193e-07;0.0035444813290531;24210.0077000084;24214.221364673027;4.213664664628595;24213.09315169443;1.1282129785977304;201.549686;201.57325744628906;-0.023571446289054165;201.72720336914062;-0.17751736914061667
4;15;11;26;Na;-6860.78;3.502;8.0042013;0.1347;9353.7631;3.5018;25;24211.985915691672;0.0035014863358834;1;-1;208.1092338;8.219457309862324;213.70589005642043;-0.2152560098623244;-5.596656256420431;24206.38926197191;24211.98591822833;-2.5366571207996458e-06;-6860.7810283288445;0.0010283288447681;8.0042013975638;-9.756380059400273e-08;0.0044513845075466;24200.772724898827;24206.369378618587;5.59665371976007;24206.14315964692;0.2262189716711873;208.1092338;208.07106018066406;0.03817361933593588;207.95204162597656;0.15719217402343588
2;14;12;26;Mg;-16214.544;0.029;8.3338711;0.0011;-4004.4042;0.0629;25;24202.63215277471;2.887631721532e-05;-1;1;216.6806486;8.55901330069715;222.53434581812587;-0.2251422006971495;-5.853697218125888;24196.77845960576;24202.632156823885;-4.049175913678482e-06;-16214.543945289815;-5.471018448588438e-05;8.333871255737485;-1.557374851302029e-07;0.0054805782190399;24190.651952775697;24196.50564594465;5.853693168952304;24196.34188988994;0.1637560547096654;216.6806486;216.64479064941406;0.03585795058594954;217.13113403320312;-0.45048543320311296
0;13;13;26;Al;-12210.139;0.066;8.1497653;0.0026;-5069.1361;0.0849;25;24206.636556503167;6.613608136411998e-05;1;-1;211.8938978;8.31868495542799;216.28580884112773;-0.1689196554279899;-4.391911041127713;24202.244649978315;24206.63656101944;-4.516274202615023e-06;-12210.140216832637;0.0012168326375103;8.149765473702875;-1.737028743065139e-07;0.0066363207837229;24195.60829994013;24200.00020646498;4.391906524851947;24199.38764668181;0.6125597831669438;211.8938978;212.04620361328125;-0.15230581328125936;212.6621856689453;-0.7682878689453219
-2;12;14;26;Si;-7141.003;0.108;7.9247083;0.0041;-18114;196.0;25;24211.705693388954;0.0001071218219278;-1;1;206.0424158;8.112430429547134;210.9231911682255;-0.1877221295471338;-4.8807753682255;24206.824921046773;24211.705696415;-3.026045305887237e-06;-7141.003331045554;0.0003310455540486;7.924708416386308;-1.1638630859067689e-07;0.0079226688074203;24199.67885840592;24204.559630748103;4.880772342181444;24204.45473407915;0.1048966689522785;206.0424158;206.95858764648438;-0.9161718464843887;207.0130157470703;-0.9705999470703262
-4;11;15;26;P;10973.0;196.0;7.198;8.0;-16707;631.0;26;24229.81969726182;0.1956137617812;1;-1;187.148;7.326291567562293;190.4835807566196;-0.1282915675622922;-3.335580756619578;24226.482184853936;24229.817765610554;0.0019316512662044;10973.000541819854;-0.0005418198543338;7.1979257057205706;7.42942794298429e-05;0.0093435036224773;24218.826544097206;24222.16405650509;3.3375124078847875;24222.85515596327;-0.6910994581776322;187.148;186.92295837402344;0.22504162597655863;187.29586791992188;-0.14786791992187887
-6;10;16;26;S;27680.0;600.0;6.525;23.0;*;;26;24246.526975506145;0.5998822027956799;-1;1;169.65;6.574226524965752;170.92988964910955;-0.0492265249657517;-1.279889649109549;24245.253529357;24246.533419006108;-0.006443499962188;27680.278786144005;-0.2787861440046981;6.525247826921679;-0.0002478269216785;0.0109025530736697;24237.08844869904;24238.36189484817;1.2734461491454567;24238.60771606204;-0.245821213859017;169.65;166.14817810058594;3.501821899414068;169.7980194091797;-0.14801940917968182
11;19;8;27;O;44670.0;500.0;6.185;19.0;19536;514.0;27;25195.01060018389;0.50021233369764;0;0;166.99499999999998;5.8010043895747625;156.6271185185186;0.3839956104252371;10.36788148148139;25205.3804950415;25195.01261356002;-0.0020133761281613;44669.79974389092;0.2002561090775998;6.185074569486191;-7.456948619122272e-05;0.0020792999647602;25201.294582735944;25190.92468787833;-10.369894857609324;25191.220688134443;-0.2960002561121655;166.99499999999998;168.86572265625;-1.8707226562500239;167.005859375;-0.010859375000023874
9;18;9;27;F;25133.478;120.198;6.8796662;4.4518;18082.5680;150.6211;27;25175.47427840268;0.1201972046617176;0;0;185.7509874;6.847855555555558;184.89210000000008;0.0318106444444419;0.8588873999999294;25176.333166955574;25175.474279555576;-1.1528973118402064e-06;25133.477962679302;3.7320696719689295e-05;6.879666242699858;-4.269985787175301e-08;0.002755375958857;25171.73693177532;25170.878043222427;-0.8588885528952233;25170.02806525975;0.8499779626763484;185.7509874;185.5476531982422;0.20333420175782635;185.44586181640625;0.30512558359376385
7;17;10;27;Ne;7050.91;90.77;7.5204151;3.3619;12568.7005;90.8467;27;25157.391709661333;0.0907694429369953;0;0;203.0512077;7.641236488340194;206.31338518518524;-0.120821388340194;-3.262177485185248;25154.129535165943;25157.391712651133;-2.9898001230321825e-06;7050.909221331952;0.0007786680480421;7.520415210733282;-1.1073328209931789e-07;0.0035444813290531;25149.023090140377;25152.285264635764;3.2621744953867164;25151.344355414432;0.9409092213318218;203.0512077;203.16738891601562;-0.11618121601563303;203.1826171875;-0.13140948750000803
5;16;11;27;Na;-5517.791;3.726;7.9569467;0.138;9068.8037;3.7266;26;25144.82300941916;0.00372597641488;0;0;214.8375609;8.181147187928671;220.8909740740741;-0.2242004879286705;-6.053413174074109;25138.76959967261;25144.82301284669;-3.4275290090590715e-06;-5517.791020844855;2.0844854589086023e-05;7.956946826945501;-1.2694550033387486e-07;0.0044513845075466;25133.15306259953;25139.20647234607;6.053409746546095;25138.25126336692;0.95520897915776;214.8375609;214.66427612304688;0.17328477695312472;214.29920959472656;0.5383513052734372
3;15;12;27;Mg;-14586.594;0.047;8.2638525;0.0018;2610.2694;0.0669;26;25135.75420545243;4.6574705186e-05;0;0;223.1240175;8.46758765432099;228.62486666666675;-0.2037351543209897;-5.50084916666674;25130.253360475574;25135.75420964224;-4.1898092604242265e-06;-14586.594987570288;0.0009875702889985;8.263852655178063;-1.551780623998411e-07;0.0054805782190399;25124.12685364552;25129.62769862237;5.500844976857479;25129.858593609937;-0.2308949875659891;223.1240175;223.30813598632812;-0.18411848632811711;222.32662963867188;0.7973878613281329
1;14;13;27;Al;-17196.864;0.047;8.3315533;0.0018;-4812.3583;0.0964;26;25133.143936346714;4.6574705186e-05;0;0;224.9519391;8.50055788751715;229.51506296296304;-0.1690045875171506;-4.563123862963067;25128.58081757483;25133.1439414378;-5.091082130093128e-06;-17196.864093285538;9.328553642262705e-05;8.331553488558576;-1.885585767524845e-07;0.0066363207837229;25121.944467536647;25126.50758630853;4.563118771882728;25126.54495040181;-0.0373640932848502;224.9519391;225.4091339111328;-0.45719481113280835;225.6494598388672;-0.6975207388671834
-1;13;14;27;Si;-12384.505;0.107;8.124342;0.004;-11725.4730;9.0013;26;25137.956294773383;0.0001071218219278;0;0;219.357234;8.280057887517149;223.56156296296305;-0.1557158875171485;-4.204328962963018;25133.75197097039;25137.95629993336;-5.159970896784216e-06;-12384.505666615563;0.0006666155641141;8.124342191110001;-1.9111000071347922e-07;0.0079226688074203;25126.605908329537;25130.81023213253;4.204323802994622;25130.64493779915;0.1652943333829171;219.357234;219.57362365722656;-0.21638965722655712;220.1683807373047;-0.8111467373046821
-3;12;15;27;P;-659.032;9.001;7.6610894;0.3334;-18150;400.0;26;25149.681767430124;0.0090000960301426;0;0;206.8494138;7.806087654320989;210.76436666666672;-0.1449982543209893;-3.9149528666667095;25145.766820662244;25149.68177352891;-6.098787707742304e-06;-659.0330098767787;0.001009876778653;7.6610896258809795;-2.2588097969844522e-07;0.0093435036224773;25138.111179905514;25142.0261266734;3.914946767879883;25142.65985968327;-0.6337330098722305;206.8494138;206.05828857421875;0.7911252257812578;206.62847900390625;0.22093479609375777
-5;11;16;27;S;17491.0;400.0;6.96;15.0;*;;27;25167.83146522555;0.4005424645995999;0;0;187.92;7.078647187928671;191.12347407407407;-0.118647187928671;-3.203474074074137;25164.62536665039;25167.828840724465;0.0026245010849379;17490.66478555048;0.3352144495183893;6.959902796256049;9.720374395083552e-05;0.0109025530736697;25156.460285992423;25159.666384567583;3.206098575159558;25160.01741978203;-0.3510352144476201;187.92;186.7639923095703;1.156007690429675;189.51467895507812;-1.5946789550781375
12;20;8;28;O;52080.0;699.0;5.988;25.0;18676;709.0;28;26133.91473949898;0.69862057779;-1;1;167.66400000000002;5.572571709377192;156.03200786256136;0.4154282906228088;11.631992137438658;26145.54102741581;26133.90903527837;0.005704220609914;52079.83533898262;0.1646610173775116;5.987796277835384;0.000203722164616;0.0020792999647602;26141.455115110253;26129.828827193425;-11.626287916828003;26130.65219185444;-0.8233646610169671;167.66400000000002;173.47967529296875;-5.815675292968734;167.74327087402344;-0.07927087402342181
10;19;9;28;F;33403.796;120.347;6.6268567;4.2981;22104.0579;174.2886;28;26115.23870002876;0.1203471752124165;1;-1;185.5519876;6.515723939987054;182.4402703196375;0.1111327600129463;3.1117172803625124;26118.35041835429;26115.23870107393;-1.0451731213834137e-06;33403.795868755384;0.0001312446183874;6.626856737327606;-3.7327605895143285e-08;0.002755375958857;26113.75418317404;26110.642464848504;-3.111718325533729;26110.12406897975;0.5183958687557606;185.5519876;179.80136108398438;5.750626516015615;183.12603759765625;2.4259500023437397
8;18;10;28;Ne;11299.738;126.068;7.3883463;4.5024;12288.0534;126.4833;28;26093.1346420941;0.126067480503361;-1;1;206.8736964;7.497497908716275;209.9299414440557;-0.1091516087162745;-3.056245044055686;26090.078400625425;26093.13464566948;-3.575380105758086e-06;11299.737934099849;6.59001507301582e-05;7.388346427692211;-1.2769221058306357e-07;0.0035444813290531;26084.971955599856;26088.02819706853;3.05624146867558;26087.15935913443;0.8688379340965184;206.8736964;206.72994995117188;0.14374644882812504;207.2616424560547;-0.38794605605468746
6;17;11;28;Na;-988.315;10.246;7.7992644;0.3659;14031.6303;10.2498;27;26080.846588915952;0.01024643514092;1;-1;218.3794032;7.968527653538415;223.1187742990756;-0.1692632535384151;-4.739371099075612;26076.107221165963;26080.84659226504;-3.34908691002056e-06;-988.3152440469;0.0002440468999793;7.799264519610266;-1.1961026569196065e-07;0.0044513845075466;26070.49068409288;26075.230051842867;4.739367749989469;26074.76386708692;0.4661847559509624;218.3794032;218.13270568847656;0.24669751152345043;218.03453063964844;0.34487256035157543
4;16;12;28;Mg;-15019.946;0.261;8.2724531;0.0093;1830.7740;0.2653;27;26066.814958554;0.0002608183490416;-1;1;231.6286868;8.478179136479914;237.3890158214376;-0.2057260364799145;-5.760329021437599;26061.054633039155;26066.814962060595;-3.506593202473596e-06;-15019.9456059993;-0.0003940006990887;8.272453225235429;-1.2523542913811525e-07;0.0054805782190399;26054.92812620909;26060.68845172394;5.760325514846045;26060.36099732994;0.3274543940024159;231.6286868;231.4695587158203;0.1591280841796845;231.0186309814453;0.6100558185546845
2;15;13;28;Al;-16850.719;0.049;8.3098969;0.0018;4642.0776;0.0486;27;26064.98418420715;4.8437693393439993e-05;1;-1;232.6771132;8.477086395514334;237.35841907440133;-0.167189495514334;-4.681305874401346;26060.30288318175;26064.98418905615;-4.849000106332824e-06;-16850.719952847943;0.0009528479422442;8.309897073178556;-1.731785559400123e-07;0.0066363207837229;26053.666533143565;26058.34783416897;4.681301025400899;26058.53115412181;-0.183319952844613;232.6771132;232.90220642089844;-0.22509322089842954;233.17454528808594;-0.49743208808592954
0;14;14;28;Si;-21492.79711;0.00051;8.4477445;0.0002;-14344.9407;1.1473;27;26060.34210701984;5.123217570459999e-07;-1;1;236.53684600000005;8.514615392668112;238.4092309947072;-0.0668708926681116;-1.8723849947071187;26058.469724657;26060.34210965171;-2.631866664160043e-06;-21492.79714015761;3.015761831193231e-05;8.447744593995205;-9.399520450870116e-08;0.0079226688074203;26051.323662016148;26053.19604437899;1.8723823628424725;26053.42504151915;-0.2289971401587536;236.53684600000005;235.82391357421875;0.7129324257813039;235.90533447265625;0.6315115273438039
-2;13;15;28;P;-7147.856;1.147;7.9074842;0.041;-11221.0593;160.0041;27;26074.687046895346;0.0011466692416793;1;-1;221.4095576;8.04140016591481;225.1592046456147;-0.1339159659148103;-3.7496470456146938;26070.93740440165;26074.687051447265;-4.551922756945714e-06;-7147.857264658618;0.0012646586183109;7.907484362568669;-1.625686687489747e-07;0.0093435036224773;26063.28176364492;26067.031406138613;3.749642493690772;26067.26226340327;-0.2308572646579705;221.4095576;221.41571044921875;-0.006152849218750589;221.8033447265625;-0.3937871265625006
-4;12;16;28;S;4073.203;160.0;7.4787911;5.7143;-24197;525.0;28;26085.90810617997;0.1599999477136732;-1;1;209.4061508;7.606806677280869;212.9905869638644;-0.1280155772808688;-3.584436163864325;26082.32367547896;26085.908111642817;-5.462850822368637e-06;4073.2020199667663;0.0009800332336453;7.478791295101863;-1.9510186266558094e-07;0.0109025530736697;26074.158594820987;26077.743025522;3.5844307010120247;26078.11212350204;-0.3690979800339846;209.4061508;208.61630249023438;0.789848309765631;209.8861083984375;-0.47995759843749397
-6;11;17;28;Cl;28270.0;500.0;6.587;18.0;*;;28;26110.1048187138;0.50021233369764;1;-1;184.436;6.661468964739846;186.5211310127157;-0.0744689647398466;-2.0851310127157205;26108.010784825656;26110.09591583837;0.008902875426429;28269.914553795967;0.0854462040333601;6.586682040163396;0.0003179598366038;0.012603409759019;26099.33640607369;26101.430439961827;2.0940338881409843;26102.259625408027;-0.8291854462004267;184.436;181.97946166992188;2.456538330078132;180.5097198486328;3.9262801513671945
11;20;9;29;F;40150.19;525.363;6.4440314;18.116;21750.3873;546.2212;29;27053.47919823264;0.5253626744980799;0;0;186.8769106;6.318091982335614;183.2246674877328;0.1259394176643864;3.6522431122672;27057.131442904552;27053.479199792284;-1.5596415323670954e-06;40150.19035264182;-0.0003526418149704;6.444031453780742;-5.3780741637865503e-08;0.002755375958857;27052.5352077243;27048.88296305239;-3.652244671910012;27048.688972699747;0.1939903526435955;186.8769106;186.91439819335938;-0.037487593359372795;187.0363006591797;-0.1593900591796853
